抽せん日,候補_3桁,joint_prob,EV_net,hit,回号,date_key,候補_3桁_pick,EV_net_adj_pick,joint_prob_pick,予測番号,百,十,一,EV_gross,price,expected_payout,model_name,feature_set,gen_at,source,当選番号3
2025-11-06,474,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,474.0,4.0,7.0,4.0,180.0,,,,,,,199
2025-11-06,445,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,445.0,4.0,4.0,5.0,180.0,,,,,,,199
2025-11-06,433,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,433.0,4.0,3.0,3.0,180.0,,,,,,,199
2025-11-06,464,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,464.0,4.0,6.0,4.0,180.0,,,,,,,199
2025-11-06,455,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,455.0,4.0,5.0,5.0,180.0,,,,,,,199
2025-11-06,066,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,66.0,0.0,6.0,6.0,180.0,,,,,,,199
2025-11-06,161,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,161.0,1.0,6.0,1.0,180.0,,,,,,,199
2025-11-06,006,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,6.0,0.0,0.0,6.0,180.0,,,,,,,199
2025-11-06,229,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,229.0,2.0,2.0,9.0,180.0,,,,,,,199
2025-11-06,857,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,857.0,8.0,5.0,7.0,0.0,,,,,,,199
2025-11-06,330,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,330.0,3.0,3.0,0.0,180.0,,,,,,,199
2025-11-06,110,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,110.0,1.0,1.0,0.0,180.0,,,,,,,199
2025-11-06,802,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,802.0,8.0,0.0,2.0,0.0,,,,,,,199
2025-11-06,803,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,803.0,8.0,0.0,3.0,0.0,,,,,,,199
2025-11-06,936,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,936.0,9.0,3.0,6.0,0.0,,,,,,,199
2025-11-06,743,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,743.0,7.0,4.0,3.0,0.0,,,,,,,199
2025-11-06,994,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,994.0,9.0,9.0,4.0,0.0,,,,,,,199
2025-11-06,910,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,910.0,9.0,1.0,0.0,0.0,,,,,,,199
2025-11-06,574,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,574.0,5.0,7.0,4.0,0.0,,,,,,,199
2025-11-06,572,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,572.0,5.0,7.0,2.0,0.0,,,,,,,199
2025-11-06,571,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,571.0,5.0,7.0,1.0,0.0,,,,,,,199
2025-11-06,608,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,608.0,6.0,0.0,8.0,0.0,,,,,,,199
2025-11-06,930,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,930.0,9.0,3.0,0.0,0.0,,,,,,,199
2025-11-06,583,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,583.0,5.0,8.0,3.0,0.0,,,,,,,199
2025-11-06,578,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,578.0,5.0,7.0,8.0,0.0,,,,,,,199
2025-11-06,896,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,896.0,8.0,9.0,6.0,0.0,,,,,,,199
2025-11-06,912,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,912.0,9.0,1.0,2.0,0.0,,,,,,,199
2025-11-06,659,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,659.0,6.0,5.0,9.0,0.0,,,,,,,199
2025-11-06,584,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,584.0,5.0,8.0,4.0,0.0,,,,,,,199
2025-11-06,549,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,549.0,5.0,4.0,9.0,0.0,,,,,,,199
2025-11-06,257,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,257.0,2.0,5.0,7.0,0.0,,,,,,,199
2025-11-06,074,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,74.0,0.0,7.0,4.0,0.0,,,,,,,199
2025-11-06,443,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,443.0,4.0,4.0,3.0,0.0,,,,,,,199
2025-11-06,472,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,472.0,4.0,7.0,2.0,0.0,,,,,,,199
2025-11-06,276,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,276.0,2.0,7.0,6.0,0.0,,,,,,,199
2025-11-06,446,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,446.0,4.0,4.0,6.0,0.0,,,,,,,199
2025-11-06,310,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,310.0,3.0,1.0,0.0,0.0,,,,,,,199
2025-11-06,089,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,89.0,0.0,8.0,9.0,0.0,,,,,,,199
2025-11-06,333,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,333.0,3.0,3.0,3.0,0.0,,,,,,,199
2025-11-06,334,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,334.0,3.0,3.0,4.0,0.0,,,,,,,199
2025-11-06,367,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,367.0,3.0,6.0,7.0,0.0,,,,,,,199
2025-11-06,287,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,287.0,2.0,8.0,7.0,0.0,,,,,,,199
2025-11-06,335,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,335.0,3.0,3.0,5.0,0.0,,,,,,,199
2025-11-06,076,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,76.0,0.0,7.0,6.0,0.0,,,,,,,199
2025-11-06,364,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,364.0,3.0,6.0,4.0,0.0,,,,,,,199
2025-11-06,363,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,363.0,3.0,6.0,3.0,0.0,,,,,,,199
2025-11-06,087,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,87.0,0.0,8.0,7.0,0.0,,,,,,,199
2025-11-06,344,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,344.0,3.0,4.0,4.0,0.0,,,,,,,199
2025-11-06,391,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,391.0,3.0,9.0,1.0,0.0,,,,,,,199
2025-11-06,380,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,380.0,3.0,8.0,0.0,0.0,,,,,,,199
2025-11-06,290,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,290.0,2.0,9.0,0.0,0.0,,,,,,,199
2025-11-06,272,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,272.0,2.0,7.0,2.0,0.0,,,,,,,199
2025-11-06,065,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,65.0,0.0,6.0,5.0,0.0,,,,,,,199
2025-11-06,084,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,84.0,0.0,8.0,4.0,0.0,,,,,,,199
2025-11-06,496,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,496.0,4.0,9.0,6.0,0.0,,,,,,,199
2025-11-06,476,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,476.0,4.0,7.0,6.0,0.0,,,,,,,199
2025-11-06,477,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,477.0,4.0,7.0,7.0,0.0,,,,,,,199
2025-11-06,473,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,473.0,4.0,7.0,3.0,0.0,,,,,,,199
2025-11-06,320,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,320.0,3.0,2.0,0.0,0.0,,,,,,,199
2025-11-06,085,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,85.0,0.0,8.0,5.0,0.0,,,,,,,199
2025-11-06,548,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,548.0,5.0,4.0,8.0,0.0,,,,,,,199
2025-11-06,381,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,381.0,3.0,8.0,1.0,0.0,,,,,,,199
2025-11-06,547,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,547.0,5.0,4.0,7.0,0.0,,,,,,,199
2025-11-06,546,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,546.0,5.0,4.0,6.0,0.0,,,,,,,199
2025-11-06,053,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,53.0,0.0,5.0,3.0,0.0,,,,,,,199
2025-11-06,734,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,734.0,7.0,3.0,4.0,0.0,,,,,,,199
2025-11-06,980,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,980.0,9.0,8.0,0.0,0.0,,,,,,,199
2025-11-06,773,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,773.0,7.0,7.0,3.0,0.0,,,,,,,199
2025-11-06,362,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,362.0,3.0,6.0,2.0,0.0,,,,,,,199
2025-11-06,293,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,293.0,2.0,9.0,3.0,0.0,,,,,,,199
2025-11-06,291,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,291.0,2.0,9.0,1.0,0.0,,,,,,,199
2025-11-06,471,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,471.0,4.0,7.0,1.0,0.0,,,,,,,199
2025-11-06,365,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,365.0,3.0,6.0,5.0,0.0,,,,,,,199
2025-11-06,880,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,880.0,8.0,8.0,0.0,0.0,,,,,,,199
2025-11-06,728,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,728.0,7.0,2.0,8.0,0.0,,,,,,,199
2025-11-06,852,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,852.0,8.0,5.0,2.0,0.0,,,,,,,199
2025-11-06,146,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,146.0,1.0,4.0,6.0,0.0,,,,,,,199
2025-11-06,404,0.178,15820.0,False,,2025-11-06,404.0,20500.0,0.23,404.0,4.0,0.0,4.0,16020.0,,,,,,,199
2025-11-06,646,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,646.0,6.0,4.0,6.0,0.0,,,,,,,199
2025-11-06,642,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,642.0,6.0,4.0,2.0,0.0,,,,,,,199
2025-11-06,024,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,24.0,0.0,2.0,4.0,0.0,,,,,,,199
2025-11-06,021,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,21.0,0.0,2.0,1.0,0.0,,,,,,,199
2025-11-06,019,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,19.0,0.0,1.0,9.0,0.0,,,,,,,199
2025-11-06,308,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,308.0,3.0,0.0,8.0,0.0,,,,,,,199
2025-11-06,387,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,387.0,3.0,8.0,7.0,0.0,,,,,,,199
2025-11-06,100,0.004,160.0,False,,2025-11-06,404.0,20500.0,0.23,100.0,1.0,0.0,0.0,360.0,,,,,,,199
2025-11-06,432,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,432.0,4.0,3.0,2.0,0.0,,,,,,,199
2025-11-06,458,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,458.0,4.0,5.0,8.0,0.0,,,,,,,199
2025-11-06,252,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,252.0,2.0,5.0,2.0,0.0,,,,,,,199
2025-11-06,194,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,194.0,1.0,9.0,4.0,180.0,,,,,,,199
2025-11-06,630,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,630.0,6.0,3.0,0.0,0.0,,,,,,,199
2025-11-06,945,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,945.0,9.0,4.0,5.0,0.0,,,,,,,199
2025-11-06,505,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,505.0,5.0,0.0,5.0,0.0,,,,,,,199
2025-11-06,238,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,238.0,2.0,3.0,8.0,0.0,,,,,,,199
2025-11-06,937,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,937.0,9.0,3.0,7.0,0.0,,,,,,,199
2025-11-06,587,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,587.0,5.0,8.0,7.0,0.0,,,,,,,199
2025-11-06,589,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,589.0,5.0,8.0,9.0,0.0,,,,,,,199
2025-11-06,590,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,590.0,5.0,9.0,0.0,0.0,,,,,,,199
2025-11-06,591,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,591.0,5.0,9.0,1.0,0.0,,,,,,,199
2025-11-06,592,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,592.0,5.0,9.0,2.0,0.0,,,,,,,199
2025-11-06,615,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,615.0,6.0,1.0,5.0,0.0,,,,,,,199
2025-11-06,581,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,581.0,5.0,8.0,1.0,0.0,,,,,,,199
2025-11-06,825,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,825.0,8.0,2.0,5.0,0.0,,,,,,,199
2025-11-06,654,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,654.0,6.0,5.0,4.0,0.0,,,,,,,199
2025-11-06,243,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,243.0,2.0,4.0,3.0,0.0,,,,,,,199
2025-11-06,487,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,487.0,4.0,8.0,7.0,0.0,,,,,,,199
2025-11-06,552,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,552.0,5.0,5.0,2.0,0.0,,,,,,,199
2025-11-06,119,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,119.0,1.0,1.0,9.0,0.0,,,,,,,199
2025-11-06,913,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,913.0,9.0,1.0,3.0,0.0,,,,,,,199
2025-11-06,219,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,219.0,2.0,1.0,9.0,0.0,,,,,,,199
2025-11-06,154,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,154.0,1.0,5.0,4.0,0.0,,,,,,,199
2025-11-06,231,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,231.0,2.0,3.0,1.0,0.0,,,,,,,199
2025-11-06,233,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,233.0,2.0,3.0,3.0,0.0,,,,,,,199
2025-11-06,234,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,234.0,2.0,3.0,4.0,0.0,,,,,,,199
2025-11-06,235,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,235.0,2.0,3.0,5.0,0.0,,,,,,,199
2025-11-06,236,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,236.0,2.0,3.0,6.0,0.0,,,,,,,199
2025-11-06,237,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,237.0,2.0,3.0,7.0,0.0,,,,,,,199
2025-11-06,585,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,585.0,5.0,8.0,5.0,0.0,,,,,,,199
2025-11-06,551,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,551.0,5.0,5.0,1.0,0.0,,,,,,,199
2025-11-06,599,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,599.0,5.0,9.0,9.0,0.0,,,,,,,199
2025-11-06,567,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,567.0,5.0,6.0,7.0,0.0,,,,,,,199
2025-11-06,526,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,526.0,5.0,2.0,6.0,0.0,,,,,,,199
2025-11-06,796,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,796.0,7.0,9.0,6.0,0.0,,,,,,,199
2025-11-06,220,0.006,340.0,False,,2025-11-06,404.0,20500.0,0.23,220.0,2.0,2.0,0.0,540.0,,,,,,,199
2025-11-06,595,0.006,340.0,False,,2025-11-06,404.0,20500.0,0.23,595.0,5.0,9.0,5.0,540.0,,,,,,,199
2025-11-06,792,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,792.0,7.0,9.0,2.0,0.0,,,,,,,199
2025-11-06,793,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,793.0,7.0,9.0,3.0,0.0,,,,,,,199
2025-11-06,794,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,794.0,7.0,9.0,4.0,0.0,,,,,,,199
2025-11-06,795,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,795.0,7.0,9.0,5.0,0.0,,,,,,,199
2025-11-06,498,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,498.0,4.0,9.0,8.0,0.0,,,,,,,199
2025-11-06,033,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,33.0,0.0,3.0,3.0,180.0,,,,,,,199
2025-11-06,562,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,562.0,5.0,6.0,2.0,0.0,,,,,,,199
2025-11-06,624,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,624.0,6.0,2.0,4.0,0.0,,,,,,,199
2025-11-06,926,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,926.0,9.0,2.0,6.0,0.0,,,,,,,199
2025-11-06,850,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,850.0,8.0,5.0,0.0,0.0,,,,,,,199
2025-11-06,928,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,928.0,9.0,2.0,8.0,0.0,,,,,,,199
2025-11-06,570,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,570.0,5.0,7.0,0.0,0.0,,,,,,,199
2025-11-06,568,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,568.0,5.0,6.0,8.0,0.0,,,,,,,199
2025-11-06,613,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,613.0,6.0,1.0,3.0,0.0,,,,,,,199
2025-11-06,565,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,565.0,5.0,6.0,5.0,0.0,,,,,,,199
2025-11-06,992,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,992.0,9.0,9.0,2.0,0.0,,,,,,,199
2025-11-06,512,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,512.0,5.0,1.0,2.0,0.0,,,,,,,199
2025-11-06,978,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,978.0,9.0,7.0,8.0,0.0,,,,,,,199
2025-11-06,566,0.006,340.0,False,,2025-11-06,404.0,20500.0,0.23,566.0,5.0,6.0,6.0,540.0,,,,,,,199
2025-11-06,636,0.168,14920.000000000002,False,,2025-11-06,404.0,20500.0,0.23,636.0,6.0,3.0,6.0,15120.000000000002,,,,,,,199
2025-11-06,411,0.01,700.0,False,,2025-11-06,404.0,20500.0,0.23,411.0,4.0,1.0,1.0,900.0,,,,,,,199
2025-11-06,442,0.008,520.0,False,,2025-11-06,404.0,20500.0,0.23,442.0,4.0,4.0,2.0,720.0,,,,,,,199
2025-11-06,395,0.008,520.0,False,,2025-11-06,404.0,20500.0,0.23,395.0,3.0,9.0,5.0,720.0,,,,,,,199
2025-11-06,995,0.008,520.0,False,,2025-11-06,404.0,20500.0,0.23,995.0,9.0,9.0,5.0,720.0,,,,,,,199
2025-11-06,101,0.008,520.0,False,,2025-11-06,404.0,20500.0,0.23,101.0,1.0,0.0,1.0,720.0,,,,,,,199
2025-11-06,099,0.008,520.0,False,,2025-11-06,404.0,20500.0,0.23,99.0,0.0,9.0,9.0,720.0,,,,,,,199
2025-11-06,377,0.008,520.0,False,,2025-11-06,404.0,20500.0,0.23,377.0,3.0,7.0,7.0,720.0,,,,,,,199
2025-11-06,617,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,617.0,6.0,1.0,7.0,0.0,,,,,,,199
2025-11-06,482,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,482.0,4.0,8.0,2.0,0.0,,,,,,,199
2025-11-06,972,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,972.0,9.0,7.0,2.0,0.0,,,,,,,199
2025-11-06,877,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,877.0,8.0,7.0,7.0,0.0,,,,,,,199
2025-11-06,374,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,374.0,3.0,7.0,4.0,0.0,,,,,,,199
2025-11-06,184,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,184.0,1.0,8.0,4.0,0.0,,,,,,,199
2025-11-06,428,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,428.0,4.0,2.0,8.0,0.0,,,,,,,199
2025-11-06,426,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,426.0,4.0,2.0,6.0,0.0,,,,,,,199
2025-11-06,044,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,44.0,0.0,4.0,4.0,180.0,,,,,,,199
2025-11-06,908,0.002,-20.0,False,,2025-11-06,404.0,20500.0,0.23,908.0,9.0,0.0,8.0,180.0,,,,,,,199
2025-11-06,766,0.012,880.0,False,,2025-11-06,404.0,20500.0,0.23,766.0,7.0,6.0,6.0,1080.0,,,,,,,199
2025-11-06,577,0.004,160.0,False,,2025-11-06,404.0,20500.0,0.23,577.0,5.0,7.0,7.0,360.0,,,,,,,199
2025-11-06,799,0.004,160.0,False,,2025-11-06,404.0,20500.0,0.23,799.0,7.0,9.0,9.0,360.0,,,,,,,199
2025-11-06,844,0.004,160.0,False,,2025-11-06,404.0,20500.0,0.23,844.0,8.0,4.0,4.0,360.0,,,,,,,199
2025-11-06,103,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,103.0,1.0,0.0,3.0,0.0,,,,,,,199
2025-11-06,777,0.004,160.0,False,,2025-11-06,404.0,20500.0,0.23,777.0,7.0,7.0,7.0,360.0,,,,,,,199
2025-11-06,683,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,683.0,6.0,8.0,3.0,0.0,,,,,,,199
2025-11-06,744,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,744.0,7.0,4.0,4.0,0.0,,,,,,,199
2025-11-06,900,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,900.0,9.0,0.0,0.0,0.0,,,,,,,199
2025-11-06,952,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,952.0,9.0,5.0,2.0,0.0,,,,,,,199
2025-11-06,519,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,519.0,5.0,1.0,9.0,0.0,,,,,,,199
2025-11-06,664,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,664.0,6.0,6.0,4.0,0.0,,,,,,,199
2025-11-06,541,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,541.0,5.0,4.0,1.0,0.0,,,,,,,199
2025-11-06,681,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,681.0,6.0,8.0,1.0,0.0,,,,,,,199
2025-11-06,668,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,668.0,6.0,6.0,8.0,0.0,,,,,,,199
2025-11-06,531,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,531.0,5.0,3.0,1.0,0.0,,,,,,,199
2025-11-06,532,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,532.0,5.0,3.0,2.0,0.0,,,,,,,199
2025-11-06,533,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,533.0,5.0,3.0,3.0,0.0,,,,,,,199
2025-11-06,534,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,534.0,5.0,3.0,4.0,0.0,,,,,,,199
2025-11-06,230,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,230.0,2.0,3.0,0.0,0.0,,,,,,,199
2025-11-06,718,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,718.0,7.0,1.0,8.0,0.0,,,,,,,199
2025-11-06,698,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,698.0,6.0,9.0,8.0,0.0,,,,,,,199
2025-11-06,106,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,106.0,1.0,0.0,6.0,0.0,,,,,,,199
2025-11-06,002,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,2.0,0.0,0.0,2.0,0.0,,,,,,,199
2025-11-06,949,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,949.0,9.0,4.0,9.0,0.0,,,,,,,199
2025-11-06,359,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,359.0,3.0,5.0,9.0,0.0,,,,,,,199
2025-11-06,648,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,648.0,6.0,4.0,8.0,0.0,,,,,,,199
2025-11-06,502,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,502.0,5.0,0.0,2.0,0.0,,,,,,,199
2025-11-06,501,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,501.0,5.0,0.0,1.0,0.0,,,,,,,199
2025-11-06,861,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,861.0,8.0,6.0,1.0,0.0,,,,,,,199
2025-11-06,165,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,165.0,1.0,6.0,5.0,0.0,,,,,,,199
2025-11-06,559,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,559.0,5.0,5.0,9.0,0.0,,,,,,,199
2025-11-06,603,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,603.0,6.0,0.0,3.0,0.0,,,,,,,199
2025-11-06,604,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,604.0,6.0,0.0,4.0,0.0,,,,,,,199
2025-11-06,605,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,605.0,6.0,0.0,5.0,0.0,,,,,,,199
2025-11-06,606,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,606.0,6.0,0.0,6.0,0.0,,,,,,,199
2025-11-06,511,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,511.0,5.0,1.0,1.0,0.0,,,,,,,199
2025-11-06,510,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,510.0,5.0,1.0,0.0,0.0,,,,,,,199
2025-11-06,797,0.0,-200.0,False,,2025-11-06,404.0,20500.0,0.23,797.0,7.0,9.0,7.0,0.0,,,,,,,199
